season	episode	clip	text	label
19010	0	0	That's not an option for me, I'm afraid.	Oppose
19011	0	0	I'm sorry, but I just don't agree with you.	Oppose
19012	0	0	Honestly, I have to speak up and say I don't support this.	Oppose
19013	0	0	No, that's not what I meant to say.	Oppose
19014	0	0	Sorry, but I have to push back on that point.	Oppose
19015	0	0	I'm afraid I can't agree with you there.	Oppose
19016	0	0	I respectfully disagree with your point of view.	Oppose
19017	0	0	No, I don't think we should give up on this project.	Oppose
19018	0	0	Unfortunately, I can't agree with you on that.	Oppose
19019	0	0	Sorry, but I have to disagree.	Oppose
19020	0	0	No, I don’t agree with you on that.	Oppose
19021	0	0	That's not going to work, we need to look for another solution.	Oppose
19022	0	0	Sorry, but we need to find a better solution than that.	Oppose
19023	0	0	Hold on, I need to voice my concerns about this.	Oppose
19024	0	0	Sorry, I cannot support your idea on this matter.	Oppose
19025	0	0	I'm not sure I can get behind that.	Oppose
19026	0	0	I have to say no to that idea.	Oppose
19027	0	0	I'm sorry, but I can't back your decision.	Oppose
19028	0	0	I'm sorry, but I don't think that's the best use of our resources.	Oppose
19029	0	0	I can see your point, but I have to disagree.	Oppose
19030	0	0	I'm not sure I can support that.	Oppose
19031	0	0	Sorry, but I have to express my disagreement with you.	Oppose
19032	0	0	I don't think that's safe, Kate.	Oppose
19033	0	0	I can't go along with that suggestion.	Oppose
19034	0	0	I hold a different opinion from yours.	Oppose
19035	0	0	No, I can't say I approve of that.	Oppose
19036	0	0	No, I don't want any part of that.	Oppose
19037	0	0	Sorry to say, but I think that's a bad idea.	Oppose
19038	0	0	Actually, I have a different opinion about this.	Oppose
19039	0	0	I respectfully disagree with you on this.	Oppose
19040	0	0	Sorry, but I think we're going to have to agree to disagree on this.	Oppose
19041	0	0	You may have a point, but I'm not sure I agree.	Oppose
19042	0	0	I'm sorry, but I have a different opinion.	Oppose
19043	0	0	I'm sorry, but I have reservations about your suggestion.	Oppose
19044	0	0	That's not what I had in mind at all.	Oppose
19045	0	0	I don't agree with you on this, Lisa.	Oppose
19046	0	0	Actually, I can't endorse that decision.	Oppose
19047	0	0	I don't think that's a good course of action.	Oppose
19048	0	0	No, I don't think that's the right solution to the problem.	Oppose
19049	0	0	I'm afraid I have to object to what you're suggesting.	Oppose
19050	0	0	I'm not sure I'm comfortable with that idea.	Oppose
19051	0	0	I'm afraid I must disagree with your viewpoint.	Oppose
19052	0	0	I'm sorry, but I don't think that's a good idea.	Oppose
19053	0	0	Nope, that's not something I want to do.	Oppose
19054	0	0	No, that's not how we've done it before.	Oppose
19055	0	0	Sorry, but I don't think we should go in that direction.	Oppose
19056	0	0	No, I don't agree with that statement.	Oppose
19057	0	0	Honestly, I don’t think that’s the best thing to do.	Oppose
19058	0	0	No, I'm sorry but I don't agree with that.	Oppose
19059	0	0	That's not the way I would approach it.	Oppose
19060	0	0	I'm afraid I can't go along with your proposal.	Oppose
19061	0	0	That's not a perspective I can align with.	Oppose
19062	0	0	I'm not convinced by your argument, we need to think this through.	Oppose
19063	0	0	I'm sorry but I have to put my foot down on this.	Oppose
19064	0	0	I have to disagree, I don't think that's the way to go.	Oppose
19065	0	0	Actually, I have to disagree with you there.	Oppose
19066	0	0	That's not going to work, and I don't think it's a good idea.	Oppose
19067	0	0	I'm afraid I have to object to that idea.	Oppose
19068	0	0	I can't allow that to happen.	Oppose
19069	0	0	That's not a good enough reason to support the plan.	Oppose
19070	0	0	No, that's not the right approach.	Oppose
19071	0	0	That's a terrible suggestion, I don't agree with it.	Oppose
19072	0	0	No way, I'm totally against that idea.	Oppose
19073	0	0	I'm sorry, but I must disagree with that.	Oppose
19074	0	0	I'm sorry, but I can't back you up on this one.	Oppose
19075	0	0	Sorry, but I don't think that plan is going to work.	Oppose
19076	0	0	I'm sorry, but I have to express my disagreement with you, Laura.	Oppose
19077	0	0	I can't help but oppose this, it doesn't align with my values.	Oppose
19078	0	0	I have to object to that proposal.	Oppose
19079	0	0	I can't go along with that, it just doesn't make sense.	Oppose
19080	0	0	No, I don't believe that's accurate.	Oppose
19081	0	0	Sorry, but that just doesn't make sense to me.	Oppose
19082	0	0	That's not the answer I was hoping for.	Oppose
19083	0	0	I don't think we should proceed with this, Jason.	Oppose
19084	0	0	I understand your perspective, but I disagree.	Oppose
19085	0	0	Sorry, but I can't support that initiative.	Oppose
19086	0	0	I'm sorry, but I don't think we have enough evidence to support that claim.	Oppose
19087	0	0	Are you kidding me? That's ridiculous!	Oppose
19088	0	0	I'm not sure That's a logical idea.	Oppose
19089	0	0	No way, I just can't agree with you on that.	Oppose
19090	0	0	I'm afraid I can't subscribe to that way of thinking.	Oppose
19091	0	0	I have to object to what you're saying.	Oppose
19092	0	0	I disagree with your argument.	Oppose
19093	0	0	No, I can't support that kind of behavior.	Oppose
19094	0	0	That's not true, I have evidence to prove that.	Oppose
19095	0	0	I'm afraid I have to object to your proposal.	Oppose
19096	0	0	I don't agree with that at all.	Oppose
19097	0	0	I have to say no to your request, it's not within my power.	Oppose
19098	0	0	I'm sorry, but I can't comply with your request.	Oppose
19099	0	0	Sorry, but I don't think that's a valid point in this discussion.	Oppose
19100	0	0	No, I just can't see it that way.	Oppose
19101	0	0	No, I don't think that's the right approach, Michael.	Oppose
19102	0	0	I don't think that's a viable solution to the problem.	Oppose
19103	0	0	I don't think that's a feasible solution to the problem.	Oppose
19104	0	0	I don't think that's a reasonable option.	Oppose
19105	0	0	I'm not sure that's the best choice to make here.	Oppose
19106	0	0	I cannot concur with your statement, sorry.	Oppose
19107	0	0	That's a terrible idea.	Oppose
19108	0	0	Uh, no, that's not how it works.	Oppose
19109	0	0	I respectfully object to that view.	Oppose
19110	0	0	I don't think this is the best course of action, I have to dissent.	Oppose
19111	0	0	No, that's not something I want to consider.	Oppose
19112	0	0	I can't back that up.	Oppose
19113	0	0	I'm not sure that tactic will be effective, so I can't support it.	Oppose
19114	0	0	I'm not sure that's the best course of action, to be honest.	Oppose
19115	0	0	I don't think that's quite how it happened.	Oppose
19116	0	0	Sorry, but I can't go along with that suggestion.	Oppose
19117	0	0	That's not how I see things, so I have to say no.	Oppose
19118	0	0	No, sorry, I can't go along with that.	Oppose
19119	0	0	Let me be clear, I'm not in favor of that.	Oppose
19120	0	0	I have to object to what you just said.	Oppose
19121	0	0	I completely oppose that suggestion.	Oppose
19122	0	0	I'm sorry, but I must object to that idea.	Oppose
19123	0	0	No, I don't feel comfortable with that idea.	Oppose
19124	0	0	I completely disagree with that statement.	Oppose
19125	0	0	I'm opposed to this proposal.	Oppose
19126	0	0	That's a bit too extreme for my taste, sorry.	Oppose
19127	0	0	No way, I am not going to accept this proposal.	Oppose
19128	0	0	I'm sorry, but I have to say no to that proposal.	Oppose
19129	0	0	I can't just let things slide like that.	Oppose
19130	0	0	I need to speak up against this, it's simply not right.	Oppose
19131	0	0	Sorry, I don't share the same views as you do.	Oppose
19132	0	0	I'm sorry but I can't support your decision on this.	Oppose
19133	0	0	I can't go along with that idea, it's just not feasible.	Oppose
19134	0	0	I'm sorry, but I really must object.	Oppose
19135	0	0	I'm sorry but I have to express my opposition to this idea.	Oppose
19136	0	0	I don't think that's what we should be focusing on.	Oppose
19137	0	0	That's completely wrong, I have to oppose that.	Oppose
19138	0	0	I think we need to take a different approach.	Oppose
19139	0	0	No, I can't support that decision.	Oppose
19140	0	0	I'm sorry, but I cannot allow that.	Oppose
19141	0	0	Actually, I disagree with your perspective on this matter.	Oppose
19142	0	0	I'm afraid I disagree with you on this one.	Oppose
19143	0	0	I respectfully disagree with that viewpoint.	Oppose
19144	0	0	Sorry, but I just can't support your idea.	Oppose
19145	0	0	No, I'm afraid I'm not on your side with this.	Oppose
19146	0	0	That's not how I see it.	Oppose
19147	0	0	That's not right, I have evidence to prove otherwise.	Oppose
19148	0	0	Actually, I think we need to take a different approach.	Oppose
19149	0	0	No, I think we need to approach this problem differently.	Oppose
19150	0	0	I'm afraid I have to contradict you on this.	Oppose
19151	0	0	I'm sorry, I cannot approve your proposal.	Oppose
19152	0	0	Honestly, I don't think we're in a position to take that kind of risk.	Oppose
19153	0	0	I have to push back against your argument there.	Oppose
19154	0	0	I'm afraid I have to dissent on that point.	Oppose
19155	0	0	Sorry, I'm going to have to say no.	Oppose
19156	0	0	I can't back that idea.	Oppose
19157	0	0	You're not going to persuade me to change my mind.	Oppose
19158	0	0	Sorry, but I'm not comfortable with that idea at all.	Oppose
19159	0	0	I can't condone that sort of behavior.	Oppose
19160	0	0	I don't believe that's the best solution.	Oppose
19161	0	0	I'm afraid I have to reject that idea.	Oppose
19162	0	0	I beg to differ with you on this point.	Oppose
19163	0	0	No way, absolutely not.	Oppose
19164	0	0	I don't think that's the right approach to take.	Oppose
19165	0	0	I have to say, I don't think I agree with you on this.	Oppose
19166	0	0	I don't think that's the right decision, Alex.	Oppose
19167	0	0	I have to express my disagreement with that notion.	Oppose
19168	0	0	I can't say I agree with you there.	Oppose
19169	0	0	That's not accurate, sorry.	Oppose
19170	0	0	I'm sorry, but I have to disagree with you there.	Oppose
19171	0	0	No, I don't think that's the right approach to solve this problem.	Oppose
19172	0	0	Sorry, but I disagree with that sentiment.	Oppose
19173	0	0	No offense, but I don't agree with what you just said.	Oppose
19174	0	0	No way, I completely disagree with that.	Oppose
19175	0	0	No, I'm not buying that.	Oppose
19176	0	0	I'm sorry, but I have to speak up and say I disagree.	Oppose
19177	0	0	I'm opposed to this policy, and I think we need to explore other options.	Oppose
19178	0	0	Honestly, that's not a convincing argument.	Oppose
19179	0	0	No, I don't think that's the right approach.	Oppose
19180	0	0	I'm sorry, but I can't take your side on this.	Oppose
19181	0	0	I don't think we should move forward with that plan.	Oppose
19182	0	0	No, I really can't go along with this.	Oppose
19183	0	0	That's not exactly what I had in mind.	Oppose
19184	0	0	I'm sorry, I can't support that kind of behavior.	Oppose
19185	0	0	I beg to differ with your opinion on the matter.	Oppose
19186	0	0	I'm sorry, but I object to the proposal.	Oppose
19187	0	0	I'm sorry, but I have to object to your suggestion.	Oppose
19188	0	0	I don't mean to be rude, but that's not something I can support.	Oppose
19189	0	0	I have to say I'm opposed to that proposal.	Oppose
19190	0	0	I don't think that's the most effective approach.	Oppose
19191	0	0	Actually, I have to speak out against that policy.	Oppose
19192	0	0	No, I don't think that’s the way to go.	Oppose
19193	0	0	Sorry, I can't be on board with that.	Oppose
19194	0	0	No, I don't think that's the best course of action.	Oppose
19195	0	0	No, I don't believe that to be true.	Oppose
19196	0	0	Nope, I don't think that's right.	Oppose
19197	0	0	I'm sorry, but I can't agree with you on this.	Oppose
19198	0	0	That's not entirely accurate, if you ask me.	Oppose
19199	0	0	I'm opposed to this approach, and I think we should explore other options.	Oppose
19200	0	0	No, that's not what I meant when I said that.	Oppose
19201	0	0	No, I can't support that course of action.	Oppose
19202	0	0	Sorry, but I can't see it that way.	Oppose
19203	0	0	I'm sorry, but I'm going to have to decline your offer.	Oppose
19204	0	0	That's not even close to being accurate.	Oppose
19205	0	0	I beg to differ, that's not the right approach.	Oppose
19206	0	0	I don't think I can be part of this project anymore.	Oppose
19207	0	0	I don't think I can support your decision on this matter.	Oppose
